Brevundimonas diminuta (Leifson and Hugh) Segers et al. (ATCC 19146D-5),$550.00,$550.00,seqeunce available,Pseudomonas sp.,Genomic DNA from Brevundimonas diminuta strain PCI 818  [ATCC 19146],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/19146D-5.ashx
Caulobacter vibrioides Henrici and Johnson (ATCC 19089D-5),$550.00,$550.00,seqeunce available,Caulobacter crescentus Poindexter,Genomic DNA from Caulobacter vibrioides strain CB15 [ATCC 19089],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/19089D-5.ashx
Methylococcus capsulatus Foster and Davis (ATCC 19069D-5),$550.00,$550.00,NA,NA,Genomic DNA from Methylococcus capsulatus [ATCC 19069],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/19069D-5.ashx
Acinetobacter johnsonii Bouvet and Grimont (ATCC 17909D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Acinetobacter johnsonii strain NCTC 10308 [ATCC 17909],1,dried At least 5 ug in 1X TE buffer,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays.",https://www.atcc.org/~/ps/17909D-5.ashx
Cupriavidus necator Makkar and Casida (ATCC 17699D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Cupriavidus necator strain 337 [ATCC 17699],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/17699D-5.ashx
Derxia gummosa Jensen et al. (ATCC 15995D),$550.00,$550.00,NA,NA,Genomic DNA from Derxia gummosa strain III [ATCC 15995],1,dried Total DNA: 10 ug,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/15995D.ashx
Hyphomonas neptunium (Leifson) Moore et al. (ATCC 15444D-5),$550.00,$550.00,seqeunce available,Hyphomicrobium neptunium Leifson,Genomic DNA from Hyphomonas neptunium strain 14-15 [ATCC 15444],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/15444D-5.ashx
Terrisporobacter glycolicus Gerritsen et al. (ATCC 14880D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Terrisporobacter glycolicus [ATCC 14880],1,dried At least 5 ug in 1X TE buffer,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays.",https://www.atcc.org/~/ps/14880D-5.ashx
Jonesia denitrificans (Prevot) Rocourt et al. (ATCC 14870D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Jonesia denitrificans strain 55134 [ATCC 14870],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/14870D-5.ashx
Desulfovibrio salexigens Postgate and Campbell (ATCC 14822D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Desulfovibrio salexigens strain NCIB 8403 [ATCC 14822],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/14822D-5.ashx
Massilia sp. (ATCC 14780D),$550.00,$550.00,NA,Achromobacter xerosis Groupe et al.,Genomic DNA from Massilia sp. strain IMRU 134 [ATCC 14780],1,dried Total DNA: 10 ug,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/14780D.ashx
Bacillus licheniformis (Weigmann) Chester (ATCC 14580D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Bacillus licheniformis Strain 46 [ATCC 14580],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/14580D-5.ashx
Pantoea ananatis (Serrano) Mergaert et al. (ATCC 14536D),$550.00,$550.00,NA,NA,Genomic DNA from Pantoea ananatis strain AJ 2189 [ATCC 14536],1,dried Total DNA: 10 ug,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/14536D.ashx
Yersinia pseudotuberculosis (Pfeiffer) Smith and Thal (ATCC 13979D-5),$550.00,$550.00,seqeunce available,Pasteurella pseudotuberculosis (Pfeiffer) Topley and Wilson,Genomic DNA from NCTC 8580 (ATCC 13979),1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/13979D-5.ashx
Acidithiobacillus ferrooxidans (Temple and Colmer) Kelly and Wood (ATCC 13598D),$550.00,$550.00,NA,Thiobacillus ferrooxidans Temple and Colmer,Genomic DNA from Acidithiobacillus ferrooxidans [ATCC 13598],1,frozen Concentration: 100 ng/uLVolume: 50 uLTotal DNA: 5 ug,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/13598D.ashx
Bacillus cereus Frankland and Frankland (ATCC 13061D-5),$550.00,$550.00,seqeunce available,NA,Gemonic DNA from Bacillus cereus strain PCI 246 [ATCC 13061],1,frozen Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/13061D-5.ashx
Yersinia pseudotuberculosis (Pfeiffer) Smith and Thal (ATCC 13980D-5),$550.00,$550.00,seqeunce available,Yersinia rodentium (Bergey et al.) van Loghem,Genomic DNA from strain 27 [ATCC 13980],1,dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/13980D-5.ashx
Streptosporangium roseum Couch (ATCC 12428D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain 27b (ATCC 12428),1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/12428D-5.ashx
Quantitative Genomic DNA from Lactobacillus iners (ATCC 55195DQ),"For-Profit:
$402.00",,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/55195DQ.ashx
Haemophilus influenzae (Lehmann and Neumann) Winslow et al. (ATCC 51907D-5),$336.00,$336.00,NA,NA,Genomic DNA from Haemophilus influenzae Strain  Rd [ATCC 51907],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/51907D-5.ashx
"Quantitative Genomic DNA from Bordetella holmesii
 (ATCC 51541DQ)",$578.00,$578.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/51541DQ.ashx
Quantitative Genomic DNA from Gardnerella vaginalis (ATCC 49145DQ),$578.00,$578.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacteria load.",https://www.atcc.org/~/ps/49145DQ.ashx
"NGS-Ready DNA from Enterococcus faecalis, strain OG1RF (ATCC 47077DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/47077DX.ashx
Quantitative Genomic DNA from Bordetella bronchiseptica (ATCC 4617DQ),$541.00,$541.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/4617DQ.ashx
Escherichia coli (Migula) Castellani and Chalmers (ATCC 43895D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Escherichia coli strain EDL 933 [ATCC 43895],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/43895D-5.ashx
Quantitative Genomic DNA from Clostridioides difficile (ATCC 43598DQ),$578.00,$578.00,seqeunce available,NA,NA,1,frozen Specification range: ≥ 1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load and for other molecular biology applications.

Enteric research",https://www.atcc.org/~/ps/43598DQ.ashx
"NGS-Ready DNA from Lactobacillus acidophilus, strain Scav (ATCC 4356DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/4356DX.ashx
Quantitative Genomic DNA from Mobiluncus mulieris (ATCC 35243DQ),$578.00,$578.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/35243DQ.ashx
Morganella morganii subsp. morganii (Winslow et al.) Fulton (ATCC 35200D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Morganella morganii subsp. morganii strain AM-15 [ATCC 35200],1,dried At least 5 ug in 1X TE buffer,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays.",https://www.atcc.org/~/ps/35200D-5.ashx
"NGS-Ready DNA from Escherichia coli, strain 1532 (ATCC 35218DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/35218DX.ashx
Staphylococcus aureus subsp. aureus Rosenbach (ATCC 33591D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Staphylococcus aureus subsp. aureus strain 328 [ATCC 33591],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Drug discovery,https://www.atcc.org/~/ps/33591D-5.ashx
"NGS-Ready DNA from Lactobacillus johnsonii, strain VPI 7960 (ATCC 33200DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/33200DX.ashx
Quantitative Genomic DNA from Proteus vulgaris (ATCC 29905DQ),$541.00,$541.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/29905DQ.ashx
Quantitative Genomic DNA from Prevotella bivia (ATCC 29303DQ),$541.00,$541.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/29303DQ.ashx
"NGS-Ready DNA from Pseudomonas aeruginosa, strain Boston 41501 (ATCC 27853DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/27853DX.ashx
Quantitative Genomic DNA from Pseudomonas aeruginosa (ATCC 27853DQ),$578.00,$578.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/27853DQ.ashx
Quantitative Genomic DNA from Faecalibacterium prausnitzii (ATCC 27766DQ),$578.00,$578.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/27766DQ.ashx
Spiroplasma citri Saglio et al. (ATCC 27556D-5),$314.00,$314.00,NA,NA,"Genomic DNA from Spiroplasma citri strain Morocco-R8-A2, NCPPB 2647 [ATCC 27556]",1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/27556D-5.ashx
"NGS-Ready DNA from Vibrio vulnificus, strain 324 (ATCC 27562DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/27562DX.ashx
"NGS-Ready DNA from Streptococcus intermedius, strain VPI 3372A (ATCC 27335DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/27335DX.ashx
"NGS-Ready DNA from Staphylococcus aureus subsp. aureus, strain Newman D2C (ATCC 25904DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/25904DX.ashx
Staphylococcus aureus subsp. aureus Rosenbach (ATCC 25923D-5),$314.00,$314.00,seqeunce available,Staphylococcus aureus Rosenbach,Genomic DNA from Staphylococcus aureus subsp. aureus strain Seattle 1945 [ATCC 25923],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Water testing,https://www.atcc.org/~/ps/25923D-5.ashx
Quantitative Genomic DNA from Bacteroides fragilis (ATCC 25285DQ),$541.00,$541.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/25285DQ.ashx
Quantitative Genomic DNA from Mycobacterium tuberculosis (ATCC 25618DQ),$750.00,$750.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/25618DQ.ashx
Quantitative Genomic DNA from Lactobacillus jensenii (ATCC 25258DQ),$578.00,$578.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/25258DQ.ashx
Quantitative Genomic DNA from Mycobacterium tuberculosis (ATCC 25177DQ),$578.00,$578.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load and for other molecular biology applications.",https://www.atcc.org/~/ps/25177DQ.ashx
Bacillus subtilis (Ehrenberg) Cohn (ATCC 23857D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Bacillus subtilis Strain 168 [ATCC 23857],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/23857D-5.ashx
Streptococcus pyogenes Rosenbach (ATCC 19615D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from strain Bruno [ATCC 19615],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Food testing,https://www.atcc.org/~/ps/19615D-5.ashx
Acinetobacter baumannii Bouvet and Grimont (ATCC 19606D-5),$336.00,$336.00,seqeunce available,Bacterium anitratum Schaub and Hauber,Genomic DNA from Acinetobacter baumannii strain 2208 [ATCC 19606],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Food testing,https://www.atcc.org/~/ps/19606D-5.ashx
"NGS-Ready DNA from Streptococcus uberis, strain NCTC 3858 (ATCC 19436DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/19436DX.ashx
